,coef,SE,t,p-value
name[T.DRE1C],-462.2872887545889,41.58631740023465,-11.116331468002993,0.007995470187732244
name[T.DREB19],-2.094796786671413,1.260655938266024,-1.6616720891766175,0.23846616358819253
name[T.DREB1A],0.6053099901846757,1.2554485593849252,0.48214638955914835,0.677309205850733
name[T.DREB1E],-8.32976961165831,1.2585239683429787,-6.618681742410998,0.022074388657780716
name[T.DREB1G],-2.4114693855780547,1.2634230593188887,-1.9086792565572437,0.19651873587546662
name[T.DREB2],-2.3755047855008207,1.2635757483308827,-1.8799860543689113,0.20086268022150353
name[T.DREB26],-2.3755047855011218,1.2635757483308827,-1.8799860543691496,0.20086268022146692
name[T.DREB2C],-465.0635717609549,41.68655498252152,-11.156200649248861,0.007939102621714255
name[T.DYT1],-2.4114693855780516,1.2634230593188889,-1.9086792565572408,0.19651873587546703
name[T.Dof2],-2.4114693834524625,1.2634230593227176,-1.9086792548690519,0.1965187361273388
name[T.Dof3],-2.3755047874473303,1.2635757481924472,-1.879986056115357,0.2008626799532253
name[T.E2FA],-2.4824779951432916,1.2490384367100704,-1.9875112904307923,0.1852135811848332
name[T.EDT1],1.2956461931395642,1.2511213190446262,1.0355879748967414,0.4091936967135563
name[T.EPR1],-2.4474339854414304,1.2632710739162256,-1.9373783156881919,0.1922985938835022
name[T.ERF008],-6.863150401529403,1.2474585458202865,-5.501706188574328,0.03148537904355575
name[T.ERF018],-38.636315714383514,2.0367960938199365,-18.96916231900392,0.002767565260283709
name[T.ERF039],-11.285875619147408,1.2768080132968889,-8.839132823113923,0.012558536974827103
name[T.ERF043],-7.842123995727953,1.2485636565559501,-6.280916439102306,0.0244237640966666
name[T.ERF069],-2.807079986320209,1.2617899737564122,-2.2246808460233605,0.1560821787706474
name[T.ERF094],-4.921061997983076,1.2475769973658581,-3.9444956170027474,0.058671899156597554
name[T.ERF096],-2.807079986320242,1.2617899737564127,-2.224680846023386,0.15608217877064465
name[T.ERF098],3.3876812086355907,1.2526787504492722,2.7043495448618424,0.11385209595474448
name[T.ERF10],-2.375504785500762,1.263575748330883,-1.8799860543688647,0.2008626802215107
name[T.ERF104],-2.4114693855782123,1.2634230593188884,-1.9086792565573687,0.19651873587544796
name[T.ERF105],-2.418478187338717,1.2594343351449648,-1.9202892281480817,0.1947967268238418
name[T.ERF109],-4.977132412943588,1.2609352023436216,-3.9471754009983244,0.05859912345730851
name[T.ERF11],1.2956461931395538,1.2511213190446262,1.035587974896733,0.40919369671355943
name[T.ERF112],-2.274619787264055,1.2599701765486642,-1.8052965297121075,0.2127856245667586
name[T.ERF13],-3.2566374876730455,1.0948921380193062,-2.97439115195804,0.09688468750118849
name[T.ERF15],-2.483398585486402,1.2631197923772457,-1.966083185833498,0.18819822717014942
name[T.ERF1B],-24.329413689135848,1.7706954541379065,-13.740032839797989,0.0052552146330115184
name[T.ERF2],-2.411469385577925,1.263423059318889,-1.9086792565571402,0.196518735875482
name[T.ERF3],-7.842123995728309,1.2485636565559506,-6.2809164391025885,0.024423764096664483
name[T.ERF38],-2.519363185741081,1.2629692149541756,-1.9947938207127964,0.18421373829073556
name[T.ERF4],-462.2872887545893,41.58631740023465,-11.116331468003004,0.00799547018773223
name[T.ERF5],-2.4114693855780103,1.263423059318889,-1.9086792565572077,0.196518735875472
name[T.ERF6],-2.84304458618713,1.261645744586469,-2.2534412677934386,0.1529851208134674
name[T.ERF7],-6.589451204607218,1.2491421338926223,-5.2751812830721905,0.034107735023362666
name[T.ERF8],-463.9056957567707,41.62927633752691,-11.143736729782658,0.00795666031363375
name[T.ERF9],-2.447433985441258,1.2632710739162256,-1.9373783156880553,0.19229859388352197
name[T.ESE1],-2.3755047855009366,1.263575748330883,-1.8799860543690028,0.20086268022148945
name[T.ESE3],-2.411469385578025,1.2634230593188887,-1.9086792565572201,0.1965187358754701
name[T.EmBP-1],-1.2816285925946063,1.2564584396741754,-1.0200326187684792,0.4150160569798602
name[T.F3A4.140],-2.3755047855012714,1.2635757483308827,-1.8799860543692681,0.2008626802214487
name[T.FAR1],-2.375504785501081,1.263575748330883,-1.879986054369117,0.20086268022147194
name[T.FHY3],-2.447433991116809,1.2632710739605748,-1.9373783201127823,0.19229859324227447
name[T.FLC],-3.0368851881101264,1.254192429354857,-2.421386955486781,0.13649095584330492
name[T.FUS3],-2.706194987888667,1.2583967616358185,-2.1505101335216588,0.1644766576550944
name[T.FaEOBII],-5.590371795311226,1.2488883526496406,-4.476278270552125,0.04645722617338774
name[T.GATA10],-2.511433793451052,1.2506837967176851,-2.008048557150976,0.1824125430812808
name[T.GATA11],-5.841203405334797,1.2495280016720944,-4.6747278952678215,0.042840980407247146
name[T.GATA12],-0.8430445861806459,1.2616457445864693,-0.6682102244612028,0.572791316848709
name[T.GATA14],-2.0228675866412704,1.2609352023500304,-1.6042597453629743,0.2498583931049874
name[T.GATA15],-4.964955990195815,1.2543946000206139,-3.9580495564268405,0.058305154382614154
name[T.GATA19],-2.4474339854410947,1.2632710739162254,-1.9373783156879263,0.1922985938835407
name[T.GATA20],-2.310584387374123,1.259835151514306,-1.8340370838175373,0.20808932725524235
name[T.GATA6],-57.38385166846155,3.9815297791961273,-14.412513493757512,0.004779672684662085
name[T.GATA8],-2.555327785960538,1.262819341898793,-2.023510173765878,0.18034135659936065
name[T.GATA9],-9.085026213308428,1.2613594062417322,-7.202567458847915,0.01873632846849627
name[T.GBF3],-2.5193631857411436,1.2629692149541754,-1.9947938207128464,0.1842137382907288
name[T.GBF6],-3.9070443940070287,1.249949509076669,-3.1257617732840597,0.08891161369109178
name[T.GT-1],-19.247149247673846,1.41603142453964,-13.592317878066305,0.005369134452644067
name[T.GT2],-2.4114693855781044,1.263423059318889,-1.9086792565572823,0.19651873587546084
name[T.GT3a],-2.4114693855779983,1.263423059318889,-1.9086792565571984,0.19651873587547336
name[T.Gam1],-4.6412745897383445,1.2553399334584439,-3.6972253220302633,0.0659960890043304
name[T.Glyma19g26560.1],-9.08502621331907,1.261359406241734,-7.202567458856342,0.01873632846845365
name[T.HAT1],-0.7701947952767405,1.2486527829001353,-0.616820629260824,0.6002138499780926
name[T.HAT2],-2.4437516230606473,1.290282110228701,-1.893966911334991,0.19873024373201964
name[T.HAT22],-142.94942908706986,12.542099424286318,-11.39756784340785,0.0076101970075434025
name[T.HAT5],-6.474548602615917,1.2478624778636043,-5.18851132834816,0.035196776219446314
name[T.HBI1],-16.00332643948522,1.3662818463113553,-11.713049165287893,0.007210132224371828
name[T.HDG1],-2.375504785501074,1.2635757483308825,-1.879986054369112,0.2008626802214727
name[T.HMG-1],-257.9530258380337,20.299256322930038,-12.707511139048476,0.006135748501540265
name[T.HMG-I/Y],-316.4258563951578,30.9475178109128,-10.224595663164262,0.009430404714719304
name[T.HY5],-7.733309608870603,1.2493582637428262,-6.189825475443018,0.02512084424838421
name[T.IDD2],-3.8570621902253035,1.2547032473666706,-3.0740832131584717,0.09152472693332855
name[T.IDD4],-2.3755047855054943,1.2635757483308845,-1.8799860543726075,0.20086268022093579
name[T.IDD5],-1.5912923860779402,1.2626701734631172,-1.2602597412382943,0.3346986005840942
name[T.IDD7],-3.4254869892891002,1.2560024418208064,-2.7272932561526133,0.11225364971880175
name[T.JKD],-7.488210283618542,1.7179612833988807,-4.358777090018919,0.04881280132459071
name[T.KAN1],-2.5534866048342515,1.249089921245267,-2.0442776467914974,0.17760912341849996
name[T.KAN2],-2.720212591996619,1.2524154893541333,-2.1719729715251477,0.1619852573070854
name[T.KAN4],-70.26087249580699,7.101514657648244,-9.893786872654962,0.010061932150363748
name[T.LCL1],-2.375504785500942,1.2635757483308827,-1.8799860543690072,0.20086268022148882
name[T.LEC2],-13.49373382710704,1.3052857538328433,-10.337762277328176,0.009227900526318186
name[T.LEP],-2.3755047855012164,1.2635757483308825,-1.8799860543692248,0.2008626802214554
name[T.LFY],-2.879009186684001,1.2615022220031005,-2.2822069881989675,0.14997143322231435
name[T.LHY1],-2.627256985925761,1.2625217098958124,-2.080959848320209,0.17291844825645333
name[T.MGP],-26.391572315661556,2.052689133409584,-12.857072162614458,0.005995103152525583
name[T.MNB1A],-2.7421595877818037,1.2582702669956474,-2.1793088970696384,0.16114554005481493
name[T.MYB1],-3.6702303879858253,1.258523968349626,-2.9162975678554672,0.10021630899998805
name[T.MYB101],-3.2386551871152,1.26010591099247,-2.5701452226062553,0.12387532280791926
name[T.MYB105],-10.550724832984688,1.3314854728319534,-7.924025495031663,0.015555423336320196
name[T.MYB111],-196.752826710065,12.880464139945364,-15.275290127153724,0.004258337646882574
name[T.MYB113],-2.411469385577975,1.2634230593188887,-1.9086792565571806,0.19651873587547605
name[T.MYB118],-4.784212399379702,1.247261101581359,-3.8357745569985027,0.06173891321727913
name[T.MYB119],-1.6412745893424334,1.2553399334589985,-1.3074343813950218,0.32115759181913883
name[T.MYB15],-2.3755047855009144,1.2635757483308823,-1.8799860543689861,0.20086268022149203
name[T.MYB24],-2.3175931890212795,1.25634336664862,-1.8447131974785003,0.2063798132512093
name[T.MYB27],-2.375504785500993,1.263575748330883,-1.8799860543690474,0.20086268022148263
name[T.MYB3],-1.8070799863202434,1.2617899737564124,-1.4321559244447593,0.28845004033521676
name[T.MYB33],-2.5193631857409833,1.2629692149541756,-1.9947938207127192,0.18421373829074617
name[T.MYB3R1],-2.4474339854414646,1.2632710739162258,-1.9373783156882185,0.19229859388349832
name[T.MYB3R4],-2.6991861860711324,1.262226898360104,-2.138431837871573,0.16590175833605045
name[T.MYB3R5],-1.6552921933484137,1.250406620058851,-1.3238031267544845,0.3166146374156277
name[T.MYB4],-5.53748064232306,3.634160105697374,-1.5237305130398073,0.26704365429431615
name[T.MYB46],-9.041132220617703,1.2812485585247573,-7.05650137942614,0.01949724808638717
name[T.MYB52],-1.9869029869645294,1.261075896184154,-1.5755617825831345,0.25581591385272834
name[T.MYB55],-0.40962820432418484,1.2488883526471926,-0.32799425461525117,0.7740698564677015
name[T.MYB56],-3.2026905868668596,1.2602423546176926,-2.541329114302327,0.12618802568136106
