,coef,SE,t,p-value
name[T.MYB1],1.3217224698340493e-11,3.0953851364062223e-09,0.004269977439281059,0.9969806837597168
name[T.MYB101],5.969924126445272e-12,3.09927598144887e-09,0.0019262318561428702,0.9986379496558107
name[T.MYB105],0.9999999999984162,3.2748365907957595e-09,305358747.6117164,1.0724554696448765e-17
name[T.MYB111],16.999999999810935,3.1679966573130926e-08,536616727.8165416,3.472734540128084e-18
name[T.MYB113],1.0725942703460056e-11,3.107434627516069e-09,0.0034517034110654325,0.997559284381208
name[T.MYB118],1.0000000000055136,3.067683708968543e-09,325978847.52002245,9.410683338167222e-18
name[T.MYB119],-1.4316056335999996e-11,3.0875538876401206e-09,-0.004636698453526278,0.9967213767029051
name[T.MYB15],-1.2128565838286087e-12,3.1078101716535696e-09,-0.00039026083217408525,0.9997240439296455
name[T.MYB24],1.3159474805148324e-11,3.0900218677967514e-09,0.004258699571770765,0.99698865830755
name[T.MYB27],-1.2199165424576011e-12,3.107810171653571e-09,-0.0003925325148828253,0.999722437607582
name[T.MYB3],3.064739163404634e-12,3.1034179946161827e-09,0.0009875366994460144,0.9993017062734002
name[T.MYB33],-1.910543121277919e-13,3.1063183809160007e-09,-6.150506442016842e-05,0.9999565093519123
name[T.MYB3R1],-1.2120860413446233e-12,3.1070608139311195e-09,-0.0003901069576462735,0.9997241527353551
name[T.MYB3R4],4.6801096526861985e-12,3.1044926264531672e-09,0.0015075280298002022,0.9989340173129482
name[T.MYB3R5],0.9999999999921231,3.075420225225987e-09,325158816.2780718,9.458209561878066e-18
name[T.MYB4],5.999999999960576,8.938347983350476e-09,671264982.2021719,2.219279574236539e-18
name[T.MYB46],-2.01825119981123e-12,3.1512770863634944e-09,-0.0006404550106192814,0.9995471299653861
name[T.MYB52],-1.6330697644867387e-12,3.101661695047007e-09,-0.0005265144703223312,0.9996276980734444
name[T.MYB55],-1.982683548590325e-12,3.0716859917132953e-09,-0.0006454707785688872,0.9995435832829557
name[T.MYB56],2.735311678764632e-12,3.0996115694711036e-09,0.0008824691795918696,0.9993760001804077
name[T.MYB57],-1.2236588830963693e-12,3.107810171653571e-09,-0.0003937366877351128,0.9997215861288911
name[T.MYB59],2.999999999994363,4.25946191190632e-09,704314315.2914624,2.0158906421165355e-18
name[T.MYB62],7.888184625891997e-12,3.1055828775725164e-09,0.0025400013256312803,0.9982039507352718
name[T.MYB65],6.3500231548691e-12,3.0837582998918217e-09,0.0020591831581261927,0.9985439391686932
name[T.MYB70],1.203669547930955e-11,3.090589679742353e-09,0.0038946274745578617,0.9972460929454252
name[T.MYB73],1.000000000015281,3.074608235916614e-09,325244689.17164576,9.45321580407736e-18
name[T.MYB77],-1.2160145394964073e-12,3.1078101716535704e-09,-0.00039127696748910605,0.9997233254135559
name[T.MYB81],1.0000000000145184,3.073692808510837e-09,325341555.6836355,9.447587480816908e-18
name[T.MYB98],1.2354968881734402e-11,3.096334247828721e-09,0.003990192237933686,0.9971785192409428
name[T.MYC2],-2.3035323106455896e-12,3.1002879760094805e-09,-0.0007430059170214792,0.9994746155501231
name[T.MYC3],1.9999999999832125,6.21088856988046e-09,322015115.4670782,9.643784207029831e-18
name[T.MYC4],1.443451396821241e-12,3.067683708968979e-09,0.0004705346227842935,0.9996672817958623
name[T.NAC025],621.9999999932722,1.0795972082978499e-06,576140800.6731977,3.0126087721118586e-18
name[T.NAC043],4.9999999999772795,5.7990487479532005e-09,862210375.7520665,1.3451586552577283e-18
name[T.NAC055],149.99999999867887,2.3242434046778967e-07,645371305.3322248,2.40093662412616e-18
name[T.NAC058],2.9999999999780758,6.8325129376850485e-09,439077104.91573805,5.187025893812878e-18
name[T.NAC080],9.867895021074824e-12,3.246201903244384e-09,0.003039827871215421,0.9978505220642094
name[T.NAC083],0.9999999999913979,3.856605624494208e-09,259295374.57503125,1.4873406943136245e-17
name[T.NAC92],-1.3581858375596653e-11,3.096975735830368e-09,-0.004385523017975811,0.9968989818452287
name[T.NTL9],2.999999999994361,4.25946191190632e-09,704314315.291462,2.0158906421165382e-18
name[T.NUC],-1.9993920798502818e-12,3.068460666055243e-09,-0.0006515944955620578,0.9995392531625097
name[T.O2],1.9200808911573608e-11,3.107434627515997e-09,0.006178990457772635,0.9956308356498127
name[T.OBP1],-1.2026351094523405e-12,3.1070608139311203e-09,-0.00038706519809978893,0.9997263035839136
name[T.OBP3],1.0732623382758125e-11,3.1074346275160693e-09,0.003453853312865107,0.9975577641846591
name[T.OBP4],-2.0989351749711727e-13,3.106318380916e-09,-6.756986623992589e-05,0.9999522208894325
name[T.OJ1058_F05.8],1.1800527447022001e-11,3.0791140890165562e-09,0.0038324424187838367,0.9972900639277771
name[T.OJ1581_H09.2],5.407457074886428e-12,3.117759324925611e-09,0.0017344049079270891,0.9987735914505895
name[T.Os05g0497200],43.99999999963973,6.955682293977074e-08,632576333.1332619,2.499045257000953e-18
name[T.OsI_08196],-1.6275596728633143e-12,3.1016616950470062e-09,-0.0005247379736682238,0.999628954246015
name[T.OsRR22],6.953399770033564e-12,3.067708891218978e-09,0.002266642636769415,0.9983972436796202
name[T.P0510F09.23],-4.978491035222132e-13,3.0771780531841417e-09,-0.00016178755174958392,0.9998855989257949
name[T.PBF],-1.1224055613699626e-10,3.1078101716807524e-09,-0.036115640897170634,0.9744707087737223
name[T.PEND],1.0000000006158178,3.1052177260696056e-09,322038610.11754453,9.642377114420993e-18
name[T.PHYPADRAFT_140773],71.99999999934914,1.2114802616545596e-07,594314263.9486037,2.8311813742383005e-18
name[T.PHYPADRAFT_143875],8.999999999855126,2.5568361809997676e-08,351997522.0444498,8.070878094666597e-18
name[T.PHYPADRAFT_153324],1.71345803620963e-11,3.096654117468633e-09,0.005533256124872933,0.9960874270196824
name[T.PHYPADRAFT_173530],-1.289444682552412e-11,3.100971352737143e-09,-0.004158196048519617,0.9970597240863408
name[T.PHYPADRAFT_182268],3.1925295604839574e-12,3.0950722669010933e-09,0.0010314878895155628,0.9992706281126187
name[T.PHYPADRAFT_28324],8.08368047386333e-12,3.1027102587902656e-09,0.0026053610552134263,0.9981577346566977
name[T.PHYPADRAFT_38837],0.9999999999937467,3.2333607003165706e-09,309275732.79895407,1.0454621418482415e-17
name[T.PHYPADRAFT_48267],10.999999999948695,1.3148652341825598e-08,836587637.5754431,1.4288186645273428e-18
name[T.PHYPADRAFT_64121],7.015709668485408e-12,3.072310175855514e-09,0.002283529092739413,0.998385303198447
name[T.PHYPADRAFT_72483],-1.4562377149138824e-12,3.103417994616132e-09,-0.0004692367310623935,0.9996681995437482
name[T.PI],9.568180579441754e-11,3.0680866001682887e-09,0.031186148979357124,0.9779534224185185
name[T.PIF1],0.9999999999028415,6.7173204608137035e-09,148868883.9153144,4.5122394182034467e-17
name[T.PIF3],1.256630736019013e-09,3.1074346275750034e-09,0.4043949066113321,0.7250690136236552
name[T.PIF4],1.446088982202465e-10,3.107810171645359e-09,0.04653080150763733,0.9671155495634671
name[T.PIF5],-1.310013317983895e-10,3.1009713527424238e-09,-0.042245257016816716,0.9701414111901545
name[T.PIF7],8.0928182110882e-12,3.1027102587902656e-09,0.002608306137564891,0.9981556521796096
name[T.PLT1],5.042240496661021e-12,3.08036111178356e-09,0.001636899153600051,0.9988425382837076
name[T.PLT3],1.0724783840415468e-11,3.1074346275160697e-09,0.0034513304786682937,0.9975595480818789
name[T.POPTR_0002s00440g],41.99999999980061,5.949796733784602e-08,705906468.3892967,2.006807322771544e-18
name[T.PTF1],-1.2177431914402181e-12,3.1070608139311195e-09,-0.0003919276977071793,0.9997228652778589
name[T.PUCHI],-1.215214045080374e-12,3.1078101716535696e-09,-0.0003910193924211903,0.9997235075466122
name[T.RAMOSA1],1.6746100491536742e-12,3.6525510337098716e-09,0.00045847683816009106,0.9996758079357564
name[T.RAP2-10],1.4613650675850132e-11,3.068169330202476e-09,0.004762987013785755,0.9966320786849983
name[T.RAP2-3],-4.63411752547882e-12,3.0764535192555234e-09,-0.0015063180693203643,0.9989348728827514
name[T.RAP2-6],2.9999999999821054,4.321868255217729e-09,694144250.3158787,2.0753939128535073e-18
name[T.RAP21],1.6489653731550404e-11,3.1020094768429323e-09,0.005315797341900044,0.9962411902058664
name[T.RAP210],-1.2093424677471487e-12,3.107810171653571e-09,-0.0003891300951318061,0.9997248434813848
name[T.RAP211],-1.2316384349030096e-12,3.107810171653571e-09,-0.0003963042679172687,0.9997197705757455
name[T.RAP212],-1.2183781002324257e-12,3.10781017165357e-09,-0.0003920374903671044,0.9997227876427335
name[T.RAP26],1.072914685969293e-11,3.1074346275160705e-09,0.0034527345369351433,0.9975585552716304
name[T.RAV1],-1.2471589787375198e-12,3.1078101716535696e-09,-0.0004012983129127044,0.999716239253085
name[T.RAV1(var.2)],-1.2007552341753575e-12,3.1078101716535704e-09,-0.0003863669812035117,0.9997267972977604
name[T.RAX3],-1.2080921386967841e-12,3.1078101716535696e-09,-0.00038872777678502666,0.9997251279633836
name[T.REF6],1.5012878241698507e-11,3.0982796851694487e-09,0.004845552941382512,0.9965736967683627
name[T.RVE1],1.1451543367540194e-11,3.0926324042786073e-09,0.003702846594925788,0.9973817010379411
name[T.SEP1],-2.5756133337218046e-13,3.0870248418881055e-09,-8.343351497445326e-05,0.999941003595886
name[T.SEP3],6.295427402308335e-12,3.1063183809160085e-09,0.00202665233576344,0.9985669418617804
name[T.SGR5],1.9999999999980047,3.151277086363495e-09,634663327.0214778,2.482636818764853e-18
name[T.SIZF2],9.029428436500495e-12,3.1023589982691334e-09,0.002910504052412435,0.9979419672062799
name[T.SMZ],-3.672342164655904e-10,4.026061110278273e-09,-0.09121426784309489,0.9356355125416842
name[T.SOC1],-3.976439181278669e-10,3.107810171503507e-09,-0.12794987344271846,0.9098938111640158
name[T.SOL1],7.879575801662139e-12,3.1055828775725177e-09,0.002537229277816349,0.9982059108596054
name[T.SPL1],1.7432528104420822e-11,3.0720551288782474e-09,0.005674549242476082,0.9959875200513124
name[T.SPL11],7.48397140294026e-12,3.0679759902167297e-09,0.0024393839543742886,0.9982750976299908
name[T.SPL12],2.3348925440661028e-11,3.0823515394635672e-09,0.007575036507589438,0.9946437171546516
name[T.SPL13],-1.2283841478721857e-12,3.107810171653571e-09,-0.00039525713606201375,0.9997205110096942
name[T.SPL14],2.000000000009297,3.0999489011624562e-09,645171925.0144132,2.4024207974322448e-18
name[T.SPL15],-1.2279064348424615e-12,3.10781017165357e-09,-0.00039510342235257257,0.9997206197016878
name[T.SPL3],1.583312276317965e-11,2.702719826628088e-09,0.005858218305570003,0.9958576496503501
name[T.SPL4],2.710885931966195e-11,3.0823515394635552e-09,0.008794862939085756,0.9937812130301966
name[T.SPL5],4.262888924234237e-12,3.072181756957474e-09,0.0013875770580891596,0.9990188353250824
name[T.SPL7],2.552360254572117e-11,3.082351539463567e-09,0.008280561843430467,0.994144858936011
name[T.SPL8],1.8808881088370165e-11,3.1059497627254586e-09,0.006055758310741461,0.9957179714909288
name[T.SPL9],1.7870568333510153e-11,3.104854308826603e-09,0.00575568659782425,0.99593014868259
name[T.SPT],7.467109233456198e-12,3.0979510775413838e-09,0.002410338009398875,0.9982956361240738
name[T.STZ],-1.2154400207652072e-12,3.107810171653571e-09,-0.00039109210461155954,0.9997234561313353
name[T.SVP],1.1073459125566024e-10,3.0764535192057842e-09,0.03599423510362264,0.9745564720034678
name[T.StBRC1],1.6716550805271138e-11,3.096016127406595e-09,0.005399374588941144,0.9961820934399842
name[T.T11I18.17],70.99999999932872,1.190768534513033e-07,596253578.6047144,2.8127944908016817e-18
name[T.TBP3],1.0730222798211982e-11,3.1074346275160697e-09,0.00345308078348512,0.9975583104405361
name[T.TCP1],1.999999999978514,5.820992785844028e-09,343584002.51625115,8.470989253394059e-18
name[T.TCP14],2.9999999999927462,4.0797883974774395e-09,735332254.4491931,1.8494081520302246e-18
name[T.TCP15],2.8038524301811363e-11,3.0947611487671726e-09,0.009059996217472477,0.9935937466977256
name[T.TCP16],-6.4583195562295526e-12,3.10668873152431e-09,-0.0020788434614306375,0.9985300372795403
name[T.TCP17],1.8565377506813904e-11,3.1059497627254606e-09,0.005977359237943001,0.995773406501897
name[T.TCP19],1.0719855450362636e-11,3.1074346275160693e-09,0.0034497444790758357,0.9975606695429313
name[T.TCP2],1.000000000010928,3.0769942457518045e-09,324992482.9698852,9.467893588182787e-18
name[T.TCP20],5.999442560583254e-12,3.067665721520678e-09,0.0019557028389681455,0.9986171105828889
name[T.TCP23],1.856847434058423e-11,3.1059497627254606e-09,0.005978356302933392,0.9957727014893762
name[T.TCP24],7.878075036944765e-12,3.105582877572517e-09,0.0025367460304594005,0.998206252565439
name[T.TCP3],-2.0534209098713174e-13,3.106318380916e-09,-6.610465052412944e-05,0.9999532569533975
name[T.TCP4],1.9999999999774014,4.64706688092849e-09,430379000.6090463,5.398807649077616e-18
name[T.TCP5],1.062608578602034e-12,3.0956997567523373e-09,0.0003432531130592601,0.9997572834032418
name[T.TCP7],-1.2264349963115456e-12,3.10781017165357e-09,-0.00039462995761385173,0.999720954491776
name[T.TCX2],0.9999999999981001,3.532891154912087e-09,283054290.7068373,1.2481319912503488e-17
name[T.TGA1],-1.2131019794378237e-12,3.1078101716535704e-09,-0.0003903397931130296,0.9997239880958364
name[T.TGA10],9.512550767703729e-12,3.1052177260687656e-09,0.0030634086260182165,0.9978338480690394
name[T.TGA1A],7.000000000030527,1.0605861938035336e-08,660012363.0618588,2.2955981111772563e-18
name[T.TGA2],1.044859029619748e-11,3.0917464077430763e-09,0.0033795107742438614,0.9976103318375851
name[T.TGA3],-7.878973406864886e-12,3.0754202252259868e-09,-0.002561917666482774,0.998188453617672
name[T.TGA4],2.0000000000112297,3.067827604755089e-09,651927115.1062264,2.3528915530979135e-18
name[T.TGA5],-5.3553692767682e-12,3.07871264091462e-09,-0.0017394833170195558,0.9987700004812081
name[T.TGA6],7.473705302633166e-12,3.0679759902167305e-09,0.002436037741646473,0.9982774637491566
name[T.TGA7],-3.0950892348190207e-12,3.092039983560406e-09,-0.0010009861616521217,0.999292196074522
name[T.TGA9],1.072223710711054e-11,3.1074346275160693e-09,0.003450510917322618,0.997560127594088
name[T.TINY],4.999999999973163,5.681908002382975e-09,879986088.8061155,1.2913631419156099e-18
name[T.TRB2],1.744068166051175e-11,3.0720551288782474e-09,0.005677203347219934,0.9959856433611942
name[T.TRP1],-1.2132793684657694e-12,3.1070608139311183e-09,-0.00039049102709087406,0.9997238811572774
name[T.TRP2],-1.2903532653181851e-11,3.1009713527371426e-09,-0.0041611260425841266,0.9970576522945548
name[T.TSAR1],7.482897439702041e-12,3.0979510775413838e-09,0.0024154343475432374,0.998292032484548
name[T.TSAR2],1.502790256059823e-11,3.0982796851694495e-09,0.004850402186907904,0.9965702678944095
name[T.TSO1],-1.9772859293897688e-12,3.071685991713296e-09,-0.0006437135614525809,0.9995448258227074
name[T.UIF1],2.7411223247827965e-12,3.099611569471103e-09,0.0008843438164255282,0.9993746746127663
name[T.UNE10],7.498869960317206e-12,3.0679759902167293e-09,0.0024442401062556777,0.9982716638274205
name[T.WRKY11],-5.648523193776088e-12,3.0785145858507557e-09,-0.0018348209944293974,0.9987025867245326
name[T.WRKY12],-1.9878414235854902e-12,3.0716859917132953e-09,-0.0006471499459737196,0.999542395932669
name[T.WRKY14],-6.450200472685511e-12,3.1066887315243107e-09,-0.0020762300410832246,0.998531885240808
name[T.WRKY15],-6.541368710805476e-12,3.1491401116855062e-09,-0.0020771920203018074,0.9985312050209794
name[T.WRKY17],1.0000000000034233,3.0857331246460097e-09,324072095.547194,9.521748916472437e-18
name[T.WRKY18],9.068760797653272e-12,3.0999489011799205e-09,0.0029254549306285235,0.99793139540642
name[T.WRKY2],1.0412286626708487e-11,3.0917464077430767e-09,0.003367768650310904,0.9976186347021694
name[T.WRKY20],-1.2015530036863994e-12,3.1070608139311183e-09,-0.0003867169249790671,0.9997265498501713
name[T.WRKY21],201.99999999770225,3.5316249958862334e-07,571974658.2182403,3.056655012217475e-18
name[T.WRKY22],3.0619027821011946e-12,3.103417994616184e-09,0.0009866227454416357,0.9993023525360021
name[T.WRKY23],16.99999999980462,3.177348770934802e-08,535037266.1419564,3.493268239582337e-18
name[T.WRKY24],-1.2239853228179776e-12,3.10781017165357e-09,-0.00039384172623604377,0.9997215118554634
name[T.WRKY25],-7.355215882968308e-13,3.0721817569574457e-09,-0.00023941343529923801,0.9998307091388186
name[T.WRKY26],1.0724898833608387e-11,3.1074346275160697e-09,0.0034513674844967998,0.9975595219150404
name[T.WRKY27],-1.2281340088784662e-12,3.10781017165357e-09,-0.0003951766488443578,0.999720567922745
name[T.WRKY28],6.192690742254543e-12,3.1074346275160714e-09,0.0019928627580508983,0.9985908346289332
name[T.WRKY29],-2.8325778137980318e-12,3.102358998286027e-09,-0.0009130399851735269,0.9993543833695426
name[T.WRKY3],-3.8431857658305715e-12,3.075090072013696e-09,-0.001249779901020556,0.9991162725020821
name[T.WRKY30],1.0000000000086022,3.0680110620979135e-09,325944065.965916,9.412691876993224e-18
name[T.WRKY31],-1.912765193630428e-13,3.106318380916e-09,-6.157659837387262e-05,0.9999564587697687
name[T.WRKY33],1.856394705112511e-11,3.1059497627254606e-09,0.0059768986845541595,0.9957737321535958
name[T.WRKY38],1.0000000000084286,3.067673815885311e-09,325979898.7852413,9.410622640509706e-18
name[T.WRKY40],0.9999999999880625,3.1128494367808517e-09,321249074.2958037,9.689831616298209e-18
name[T.WRKY42],1.5619237348808712e-11,3.0986100387371385e-09,0.005040723793425276,0.9964356926647876
name[T.WRKY43],1.0000000000113323,3.0702728013062493e-09,325703956.8555217,9.426575074227272e-18
name[T.WRKY45],-1.999291980884707e-12,3.068460666055243e-09,-0.0006515618736788177,0.9995392762296572
name[T.WRKY46],-6.4487669761484345e-12,3.10668873152431e-09,-0.002075768618436492,0.9985322115148358
name[T.WRKY47],1.1464943740473882e-11,3.092632404278608e-09,0.0037071795938671253,0.9973786371765503
name[T.WRKY48],1.00000000000842,3.0676738158853113e-09,325979898.78523844,9.410622640509873e-18
name[T.WRKY50],-9.57233096350684e-13,3.0750900720137796e-09,-0.0003112861977808092,0.9997798874239916
name[T.WRKY55],1.788337227327623e-11,3.1048543088266026e-09,0.005759810443419736,0.995927232755906
name[T.WRKY57],1.9999999999979934,3.1512770863634935e-09,634663327.0214746,2.4826368187648783e-18
name[T.WRKY59],1.3360300096332354e-11,3.09665411748634e-09,0.0043144308629396964,0.996949250876722
name[T.WRKY6],3.0568842812953023e-12,3.1034179946161827e-09,0.0009850056571813377,0.9993034959892433
name[T.WRKY60],1.9999999999838605,3.373978463014417e-09,592772011.4126035,2.8459326672672136e-18
name[T.WRKY62],-2.2647830876312836e-12,3.1002879760094817e-09,-0.0007305073287244711,0.999483453383065
name[T.WRKY63],1.0000000000086096,3.0680110620979135e-09,325944065.96591836,9.412691876993087e-18
name[T.WRKY65],-1.1957120948750954e-12,3.107060813931119e-09,-0.0003848370426204356,0.9997278791275865
name[T.WRKY7],3.462297749933299e-12,3.0944517825354685e-09,0.0011188727416836441,0.99920883774468
name[T.WRKY70],1.01928792554766e-11,3.1074346275160817e-09,0.0032801588697054093,0.9976805836587602
name[T.WRKY71],-2.03737715717342e-13,3.1063183809160007e-09,-6.558816281326037e-05,0.9999536221653591
name[T.WRKY75],-8.259592676148654e-12,3.2223987231259615e-09,-0.0025631814638184336,0.9981875599824069
name[T.WRKY8],1.390354855985293e-11,3.0699897256828248e-09,0.0045288583357589295,0.9967976299803084
name[T.ZAP1],5.54324766427125e-12,3.1037744687466057e-09,0.001785969863496485,0.9987371296055672
name[T.abi4],-9.060809882878613e-10,3.1044926263525953e-09,-0.2918612144852788,0.7978823217481823
name[T.bHLH130],1.7890074865316644e-11,3.1048543088266026e-09,0.005761969189490802,0.9959257063299145
name[T.bHLH18],-2.9988273081665677e-12,3.092931248171237e-09,-0.0009695745128313764,0.9993144074482383
name[T.bHLH31],-1.2153784922919186e-12,3.10781017165357e-09,-0.0003910723065962723,0.9997234701306444
name[T.bHLH69],5.528616925159699e-12,3.1037744687466065e-09,0.0017812560096843355,0.9987404627956105
name[T.bHLH74],-2.834520893826506e-12,3.1023589982860285e-09,-0.0009136663085711563,0.999353940492298
name[T.bHLH77],1.7889967014305536e-11,3.1048543088266018e-09,0.005761934453235772,0.9959257308915443
name[T.bHLH80],-1.2124391117820932e-12,3.1070608139311187e-09,-0.0003902205925117023,0.9997240723833803
name[T.bZIP14],0.9999999999990342,3.1434007649405325e-09,318126791.5794862,9.880968369047809e-18
name[T.bZIP16],1.0723543797733215e-11,3.1074346275160693e-09,0.003450931421944374,0.9975598302550739
name[T.bZIP28],-1.217527380997785e-12,3.10781017165357e-09,-0.00039176375446058087,0.9997229812032269
name[T.bZIP3],5.052369059146272e-12,3.0803611117835607e-09,0.0016401872624021339,0.9988402132443581
name[T.bZIP42],1.0723581473758709e-11,3.1074346275160693e-09,0.003450943546423248,0.9975598216818492
name[T.bZIP43],1.0691964891576533e-12,3.095699756752338e-09,0.0003453811975226353,0.9997557786204205
name[T.bZIP44],6.433469303623006e-12,3.078912475418408e-09,0.002089526530873123,0.9985224832333038
name[T.bZIP48],-1.198177706140599e-12,3.1070608139311195e-09,-0.0003856305936363824,0.9997273180023445
name[T.bZIP50],-1.1968996757247274e-12,3.1070608139311183e-09,-0.0003852192626414624,0.9997276088572478
name[T.bZIP52],5.5238675233330176e-12,3.1037744687466057e-09,0.0017797258077078377,0.9987415448092319
name[T.bZIP53],5.044410418889034e-12,3.08036111178356e-09,0.0016376035912128075,0.9988420401720961
name[T.bZIP68],-2.3218900218301142e-11,2.863164457296815e-09,-0.008109523768055812,0.9942657950272419
name[T.bZIP910],2.999999999885592,3.15952674696089e-09,949509290.5199348,1.1091788072802952e-18
name[T.bZIP911],250.99999999789762,4.769508202900842e-07,526259709.2195753,3.610769431901001e-18
name[T.dof4.2],-1.2200666909059632e-12,3.107810171653571e-09,-0.00039258082814524125,0.9997224034449504
name[T.dof4.5],-1.2184203028019897e-12,3.1078101716535717e-09,-0.000392051069886841,0.9997227780405641
name[T.id1],-4.3295322145128767e-10,3.0779311006908942e-09,-0.14066371445225137,0.9010241198320023
name[T.myb.Ph3],6.999999999863722,9.45207394246983e-09,740578209.8689995,1.82330003708971e-18
name[T.squamosa],55.999999999301956,1.1107184356003881e-07,504178180.5758153,3.9339778163690355e-18
vigna_genome,1.1554439483270151e-14,2.3490346829948376e-12,0.004918803271367255,0.9965219018892504
