,coef,SE,t,p-value
name[T.At3g11280],0.1571993406091388,0.6878497361874625,0.22853732776063262,0.840469325290425
name[T.At4g01280],0.9682425573356059,0.6803963539622111,1.4230566517547532,0.2906927820786049
name[T.At5g05790],1.1278237062248864,0.6852262113621806,1.6459144258110816,0.2415249052065249
name[T.At5g08330],0.1651387012320099,0.6886496322929041,0.2398007542415579,0.8328216023878947
name[T.At5g08520],-0.0007939361611017379,0.6800776101272628,-0.0011674199374879712,0.9991745097269686
name[T.At5g47390],0.16672657335625637,0.6888142246366984,0.2420486792998403,0.8312988492651779
name[T.At5g52660],0.12861764226322878,0.6852901262263723,0.1876834895775843,0.868441217578222
name[T.At5g58900],0.11432679312353171,0.6841993923949503,0.1670957244252231,0.882661691521258
name[T.BEE2],5.530365122994013,6.900920132699101,0.8013953236162098,0.5069838711362498
name[T.BHLH104],-0.057163396699870014,0.6811102448114199,-0.08392679031820603,0.9407590247602642
name[T.BHLH112],-0.05716339670097887,0.6811102448114208,-0.08392679031983394,0.9407590247591192
name[T.BHLH13],0.16037508483011098,0.6881650771859881,0.23304740409947736,0.8374035107660602
name[T.BHLH3],4.0887865621659065,4.5839878773723175,0.8919715041894317,0.46652700264220437
name[T.BHLH34],-0.057163396700710724,0.6811102448114218,-0.08392679031944011,0.9407590247593962
name[T.BHLH78],-0.05716339670143144,0.6811102448114217,-0.08392679032049828,0.9407590247586519
name[T.BIM1],0.15243572420184065,0.687388289481199,0.22176072321058937,0.8450845238555804
name[T.BIM2],0.1055934964111774,0.6835952558338342,0.15446786019949307,0.8914204937045973
name[T.BIM3],-0.056369460634021734,0.681081775217723,-0.08276459991313376,0.9415765544819161
name[T.BPC1],0.16672657334386473,0.6888142246366912,0.24204867928185303,0.8312988492773578
name[T.BPC5],0.16831444549000257,0.6889803521409391,0.24429498601372576,0.829778398070228
name[T.BPC6],-0.058751268830636715,0.6811683748319629,-0.08625072889669905,0.9391246354549119
name[T.BZIP60],-0.05716339670147061,0.6811102448114217,-0.08392679032055579,0.9407590247586115
name[T.BZR1],-0.22468390622544185,0.6958628566838664,-0.32288532728442026,0.7774133399339703
name[T.BZR2],0.1603750853251616,0.688165077213643,0.2330474048094897,0.8374035102837832
name[T.CAMTA1],0.15958114878440408,0.688085664287949,0.2319204672713873,0.8381691310105881
name[T.CBF1],0.16434476516545618,0.6885679121502003,0.23867618903741036,0.8335838371256816
name[T.CBF2],5.3835461734520385,1.2596403126614835,4.2738757400334295,0.050625147490651556
name[T.CBF4],1.0790341655843603,0.9096300687482961,1.186234055641074,0.357349747603922
name[T.CCA1],2.61811675306623,0.7247409906842792,3.6124860974046475,0.06881251764520169
name[T.CDC5],0.16831444549003918,0.688980352140939,0.24429498601377894,0.829778398070192
name[T.CDF2],0.02540595393992156,0.6802815516295623,0.03734623389251633,0.9736014279525153
name[T.CDF3],1.1647792605045362,0.873292150305463,1.3337796063976022,0.3138841322402288
name[T.CEJ1],4.83775265671599,2.1828513076281815,2.2162538693359477,0.1570059377686663
name[T.CMTA2],2.705090279389783,1.0880858335518084,2.4861000814243046,0.1307923419782992
name[T.CMTA3],-0.0571633967014666,0.6811102448114217,-0.08392679032054991,0.9407590247586156
name[T.COG1],0.5911229268968823,0.7310494449463135,0.8085950013138891,0.503642212499317
name[T.CRF2],0.12941157833644973,0.68535443083196,0.1888243112098297,0.8676555109726225
name[T.CRF4],1.1831898991465999,3.2318457306400874,0.3661034584445532,0.7493871161518579
name[T.DAG2],0.16672657334386176,0.6888142246366912,0.24204867928184873,0.8312988492773608
name[T.DEAR3],0.16831444549001107,0.6889803521409392,0.24429498601373806,0.8297783980702197
name[T.DEAR5],0.16831444549002725,0.6889803521409393,0.2442949860137615,0.8297783980702038
name[T.DOF1.8],-1.8219331578770697,3.878853860627518,-0.46970915206955455,0.6847963449450026
name[T.DOF2.4],0.06827850142015314,0.6815504761464639,0.10018113670201621,0.9293383117966767
name[T.DOF2.5],0.7735188901198438,3.495001110190834,0.22132150054670743,0.8453840096405727
name[T.DOF5.3],0.1151207292011779,0.6842566654763531,0.1682420281884069,0.881867927325512
name[T.DOF5.6],5.497438471338073,0.7557583013360445,7.2740695823249215,0.01837983560961781
name[T.DOF5.7],2.101623816096799,0.6833363467472758,3.0755334852311913,0.09144990682110608
name[T.DRE1C],-5.554479316439359,22.675455463992982,-0.24495557874281637,0.8293314952859158
name[T.DREB19],0.15243572420184065,0.687388289481199,0.22176072321058937,0.8450845238555804
name[T.DREB1A],-0.11909040973274367,0.6845489015458338,-0.17396917804384204,0.8779055512940872
name[T.DREB1E],-0.13973274738037147,0.6862258064323798,-0.20362502556822837,0.8574850649403993
name[T.DREB1G],0.1675205094245792,0.688897096562957,0.2431720357951455,0.8305383349178329
name[T.DREB2],0.16831444549002156,0.6889803521409392,0.24429498601375327,0.8297783980702094
name[T.DREB26],0.16831444549001062,0.6889803521409392,0.24429498601373742,0.8297783980702201
name[T.DREB2C],-4.637842603114403,22.730111249238142,-0.20403959101915314,0.8572008258340478
name[T.DYT1],0.16752050942458951,0.6888970965629571,0.24317203579516047,0.8305383349178228
name[T.Dof2],0.1675205093420892,0.6888970965650447,0.24317203567466647,0.8305383349993812
name[T.Dof3],0.1683144450806546,0.6889803520654556,0.2442949854463544,0.82977839845411
name[T.E2FA],2.0555755243972595,0.681053702636214,3.0182282490214267,0.0944740944250371
name[T.EDT1],0.9182245853010534,0.6821894200684503,1.3459965198652883,0.31057948399856783
name[T.EPR1],0.16672657334386484,0.688814224636691,0.24204867928185328,0.8312988492773576
name[T.ERF008],3.980945534343572,0.6801922475291297,5.852677017129757,0.027974582531581645
name[T.ERF018],1.6614237958824256,1.1105883377494792,1.4959852714185453,0.27331151296242984
name[T.ERF039],-0.22706571441904436,0.6961954087672982,-0.3261522721344756,0.775274409037061
name[T.ERF043],2.047636163758537,0.6807948228672667,3.0077140644733737,0.09504441036596883
name[T.ERF069],0.1587872127272516,0.6880066364006774,0.23079314112135688,0.8389353082530024
name[T.ERF094],0.023818081832371954,0.6802568347038102,0.035013366448192404,0.9752493956533985
name[T.ERF096],0.15878721272724952,0.6880066364006776,0.23079314112135377,0.8389353082530047
name[T.ERF098],0.09686019970043097,0.6830386288626408,0.14180779183999795,0.9002270888030763
name[T.ERF10],0.16831444549002367,0.6889803521409393,0.2442949860137563,0.8297783980702074
name[T.ERF104],0.1675205094245775,0.6888970965629568,0.2431720357951431,0.8305383349178346
name[T.ERF105],0.14529029962302212,0.6867221952247718,0.2115707059322103,0.852043470804476
name[T.ERF109],-0.15402359653539097,0.6875405616839361,-0.2240211052539995,0.8435439500266985
name[T.ERF11],0.9182245853010471,0.6821894200684503,1.3459965198652792,0.31057948399857016
name[T.ERF112],1.1484660438743353,0.6870143693975511,1.671676889206022,0.23655015212693506
name[T.ERF13],0.6488630119105491,0.5970035210040684,1.0868663066161837,0.3906381102718368
name[T.ERF15],0.16593263729227906,0.6887317365008302,0.2409249182204326,0.8320599390948322
name[T.ERF1B],0.9551801395834822,0.9654936628356608,0.9893178757674207,0.4267832942905273
name[T.ERF2],0.1675205094245874,0.6888970965629572,0.24317203579515737,0.8305383349178249
name[T.ERF3],2.0476361637585256,0.680794822867267,3.0077140644733555,0.09504441036596982
name[T.ERF38],0.16513870123201302,0.6886496322929041,0.2398007542415624,0.8328216023878916
name[T.ERF4],-5.554479316439384,22.675455463992982,-0.24495557874281748,0.8293314952859151
name[T.ERF5],0.1675205094245894,0.6888970965629572,0.24317203579516028,0.8305383349178229
name[T.ERF6],0.1579932766416777,0.6879279936565224,0.22966542733913317,0.8397020404095816
name[T.ERF7],-0.05716339670146686,0.6811102448114219,-0.08392679032055025,0.9407590247586153
name[T.ERF8],-5.590206439450611,22.69887935748122,-0.2462767589276675,0.8284380094309187
